famRank,family,famFreq,word,PoS,freq,ratio,categ,domain
411,derive,9102,derivative,j,224,1.79,y,
411,derive,9102,derived,j,164,3.19,y,
412,arise,9054,arise,v,9054,2.23,y,
413,radical,9046,radical,j,5628,1.67,y,
413,radical,9046,radically,r,1873,1.95,y,
413,radical,9046,radical,n,1545,1.64,y,
413,radical,9046,radicalism,n,405,2.20,r,His
414,collect,8982,collection,n,14916,1.25,x,
414,collect,8982,collect,v,13161,1.46,x,
414,collect,8982,collective,j,6238,2.13,y,
414,collect,8982,collector,n,1689,0.79,r,Hum
414,collect,8982,collectively,r,1522,1.93,y,
414,collect,8982,collective,n,837,1.84,y,
414,collect,8982,collected,j,385,1.61,y,
414,collect,8982,collecting,n,273,1.39,r,Hum
414,collect,8982,collectivist,n,230,2.95,r,Soc
414,collect,8982,collectivity,n,197,3.07,x,
414,collect,8982,collectivism,n,172,2.98,r,Soc
414,collect,8982,collectivization,n,64,1.93,r,Law
414,collect,8982,uncollected,j,32,1.05,x,
414,collect,8982,collect,n,19,0.56,r,Rel
414,collect,8982,collectable,j,7,1.07,r,Hum
415,recognition,8954,recognition,n,8954,2.05,y,
416,proportion,8947,proportion,n,7065,2.16,y,
416,proportion,8947,proportional,j,1197,2.67,y,
416,proportion,8947,proportionate,j,253,2.10,y,
416,proportion,8947,proportionately,r,233,2.03,y,
416,proportion,8947,proportionality,n,219,2.29,r,Law
416,proportion,8947,proportion,i,218,1.94,y,
416,proportion,8947,proportionally,r,199,2.28,y,
416,proportion,8947,proportion,v,88,1.05,x,
417,mode,8943,mode,n,8943,2.36,y,
417,mode,8943,modish,j,14,0.82,r,Hum
418,resist,8931,resistance,n,8931,1.86,y,
418,resist,8931,resist,v,5147,1.26,x,
418,resist,8931,resistant,j,1581,1.72,r,Med
418,resist,8931,resistive,j,105,3.25,x,
418,resist,8931,resistor,n,100,2.37,r,Sci
418,resist,8931,resistivity,n,79,3.33,r,Sci
418,resist,8931,resister,n,69,1.48,x,
418,resist,8931,resisting,j,13,1.08,r,Hum
419,furthermore,8899,furthermore,r,8899,2.83,y,
420,diverse,8885,diversity,n,8885,2.07,y,
420,diverse,8885,diverse,j,8032,2.17,r,Edu
420,diverse,8885,diversely,r,25,2.43,r,Hum
421,anxiety,8862,anxiety,n,8862,1.99,y,
422,logic,8831,logic,n,5037,1.90,y,
422,logic,8831,logical,j,3021,1.75,y,
422,logic,8831,logically,r,773,2.12,y,
422,logic,8831,illogical,j,169,1.26,x,
422,logic,8831,logician,n,26,1.52,r,Hum
422,logic,8831,illogically,r,11,0.94,r,Law
423,whole,8806,whole,j,13865,0.54,x,
423,whole,8806,whole,n,7303,1.59,y,
423,whole,8806,wholly,r,1503,1.70,y,
423,whole,8806,wholeness,n,497,2.48,r,Rel
423,whole,8806,wholistic,j,23,2.88,x,
424,character,8768,character,n,19242,1.24,r,Hum
424,character,8768,characterize,v,8768,2.44,y,
424,character,8768,characterization,n,1484,2.22,r,Hum
424,character,8768,characterless,j,6,0.49,x,
425,cooperate,8756,cooperation,n,8125,2.08,y,
425,cooperate,8756,cooperative,j,4704,2.36,r,Edu
425,cooperate,8756,cooperate,v,2368,1.15,x,
425,cooperate,8756,cooperative,n,631,1.74,y,
425,cooperate,8756,cooperating,j,464,3.01,r,Edu+Hum
425,cooperate,8756,cooperatively,r,316,2.29,r,Edu
425,cooperate,8756,uncooperative,j,137,1.29,x,
426,dominate,8713,dominate,v,6864,1.53,y,
426,dominate,8713,domination,n,1849,2.30,y,
426,dominate,8713,dominated,j,164,2.33,x,
426,dominate,8713,dominating,j,95,1.15,x,
427,implement,8698,implement,v,12007,2.43,r,Edu
427,implement,8698,implementation,n,8609,3.02,y,
427,implement,8698,implement,n,303,1.24,x,
427,implement,8698,implemented,j,89,2.64,y,
428,universe,8676,universe,n,9555,1.87,r,Sci
428,universe,8676,universal,j,7031,1.80,y,
428,universe,8676,universally,r,1022,1.82,y,
428,universe,8676,universality,n,489,2.63,y,
428,universe,8676,universalism,n,200,2.91,x,
428,universe,8676,universal,n,134,2.83,y,
428,universe,8676,universalistic,j,102,3.40,x,
428,universe,8676,universalize,v,93,2.88,r,Rel
428,universe,8676,universalist,j,45,1.36,r,Rel
428,universe,8676,universalized,j,44,3.02,x,
428,universe,8676,universalizing,j,38,3.25,x,
428,universe,8676,universalization,n,35,3.14,r,Law
429,significance,8632,significance,n,8540,2.43,y,
429,significance,8632,insignificance,n,92,1.52,y,
430,resolution,8610,resolution,n,8610,1.51,y,
431,numerous,8550,numerous,j,8550,1.81,y,
432,extensive,8540,extensive,j,6924,1.96,y,
432,extensive,8540,extensively,r,1616,1.89,y,
432,extensive,8540,extensiveness,n,30,2.69,r,Hum
433,biological,8483,biological,j,7869,1.93,y,
433,biological,8483,biologically,r,614,2.12,y,
434,display,8482,display,v,8482,1.64,y,
434,display,8482,display,n,6184,1.27,x,
434,display,8482,displayed,j,58,1.78,x,
435,publication,8447,publication,n,8447,1.93,y,
436,wide,8383,wide,j,14632,1.16,x,
436,wide,8383,widely,r,8383,1.69,y,
436,wide,8383,width,n,1305,1.39,r,Sci
436,wide,8383,widen,v,847,0.63,x,
436,wide,8383,wide,r,446,0.41,x,
436,wide,8383,widening,j,245,1.12,x,
436,wide,8383,widening,n,108,0.98,x,
436,wide,8383,widened,j,19,1.07,x,
436,wide,8383,wide,n,7,0.82,r,Med
437,permit,8351,permit,v,8351,1.66,y,
437,permit,8351,permit,n,2023,1.23,r,Law
437,permit,8351,permitted,j,122,2.22,r,Law
438,mere,8338,merely,r,8338,1.52,y,
438,mere,8338,mere,j,4661,1.41,x,
439,joint,8294,joint,j,7213,1.52,y,
439,joint,8294,joint,n,1841,1.27,r,Med
439,joint,8294,jointly,r,1081,1.92,y,
439,joint,8294,joint,v,31,0.78,x,
440,comprehensive,8257,comprehensive,j,8015,2.23,y,
440,comprehensive,8257,comp,n,250,0.40,r,Fin
440,comprehensive,8257,comprehensively,r,242,2.39,y,
440,comprehensive,8257,comprehensiveness,n,158,2.87,r,Edu
440,comprehensive,8257,comprehensive,n,36,2.17,x,
441,alter,8250,alter,v,5957,1.74,y,
441,alter,8250,alteration,n,1251,2.21,y,
441,alter,8250,altered,j,890,1.94,y,
441,alter,8250,unaltered,j,102,1.85,y,
441,alter,8250,unalterable,j,50,1.77,y,
441,alter,8250,alterable,j,29,2.99,r,Edu
441,alter,8250,altering,n,10,1.40,x,
442,insight,8160,insight,n,7621,2.09,y,
442,insight,8160,insightful,j,539,1.79,y,
443,document,8139,document,n,10564,1.35,x,
443,document,8139,document,v,5749,2.01,y,
443,document,8139,documentation,n,1965,2.13,y,
443,document,8139,undocumented,j,543,1.22,x,
443,document,8139,documented,j,425,1.90,y,
444,imply,8064,imply,v,8064,2.20,y,
444,imply,8064,implied,j,500,1.84,r,Hum
445,absence,8064,absence,n,8064,1.93,y,
446,explicit,8034,explicitly,r,4141,2.71,y,
446,explicit,8034,explicit,j,3893,2.36,y,
446,explicit,8034,explicitness,n,45,2.19,r,Hum
447,convention,8027,conventional,j,7590,1.88,y,
447,convention,8027,convention,n,7432,1.27,r,Law
447,convention,8027,unconventional,j,485,1.06,x,
447,convention,8027,conventionally,r,437,2.16,y,
447,convention,8027,conventionality,n,60,2.33,r,Hum
447,convention,8027,unconventionally,r,37,1.99,r,Soc
447,convention,8027,conventionalism,n,25,3.13,r,Soc
448,index,8013,index,n,7538,1.91,y,
448,index,8013,index,v,475,1.83,y,
448,index,8013,indexing,n,191,0.94,x,
448,index,8013,indexical,j,122,3.47,r,Hum
448,index,8013,indexation,n,45,2.97,r,His
448,index,8013,indexer,n,33,2.46,r,Fin
448,index,8013,indexed,j,27,2.15,x,
449,nevertheless,7989,nevertheless,r,7989,2.00,y,
450,facilitate,7929,facilitate,v,7881,2.85,y,
450,facilitate,7929,facilitator,n,830,2.29,r,Edu
450,facilitate,7929,facilitation,n,317,3.06,r,Edu
450,facilitate,7929,facilitative,j,136,3.43,r,Edu
450,facilitate,7929,facilitating,j,48,3.23,y,
450,facilitate,7929,facilitated,j,27,2.06,x,
451,evolution,7924,evolution,n,7924,2.31,y,
451,evolution,7924,evolutionary,j,3872,2.71,r,Sci
451,evolution,7924,evolutionist,n,145,2.77,x,
451,evolution,7924,evolutionarily,r,103,2.67,r,Sci
451,evolution,7924,evolutionism,n,40,3.18,r,Soc
452,intellectual,7910,intellectual,j,7910,2.20,y,
452,intellectual,7910,intellectual,n,3733,2.16,x,
452,intellectual,7910,intellectually,r,1012,1.78,r,Edu
452,intellectual,7910,intellectualize,v,30,1.50,r,Hum+Rel
453,govern,7903,government,n,71499,1.19,x,
453,govern,7903,governor,n,4303,0.53,x,
453,govern,7903,govern,v,3996,1.70,y,
453,govern,7903,governmental,j,2778,2.30,y,
453,govern,7903,governing,j,1202,1.44,x,
453,govern,7903,nongovernmental,j,1129,2.43,y,
453,govern,7903,intergovernmental,j,450,2.48,r,Law
453,govern,7903,governorship,n,113,0.84,r,His+Law
453,govern,7903,ungovernable,j,30,0.85,x,
454,signal,7885,signal,n,7885,1.51,y,
454,signal,7885,signal,v,2730,1.22,x,
454,signal,7885,signaling,j,65,2.05,x,
454,signal,7885,signaling,n,54,2.49,x,
455,passage,7884,passage,n,7884,1.62,y,
456,discover,7873,discover,v,14126,1.13,x,
456,discover,7873,discovery,n,7873,1.65,y,
456,discover,7873,rediscover,v,508,1.27,x,
456,discover,7873,undiscovered,j,176,1.16,x,
456,discover,7873,discoverer,n,164,1.88,r,Sci
456,discover,7873,rediscovery,n,158,1.91,x,
456,discover,7873,discovered,j,36,1.66,x,
456,discover,7873,rediscovered,j,27,1.01,x,
457,introduce,7867,introduce,v,12987,1.35,x,
457,introduce,7867,introduction,n,7867,2.22,y,
457,introduce,7867,introductory,j,1528,2.52,r,Edu
457,introduce,7867,reintroduce,v,323,1.11,x,
457,introduce,7867,introduced,j,248,2.54,r,Sci
457,introduce,7867,reintroduction,n,153,1.28,x,
457,introduce,7867,intro,n,83,0.66,r,Rel
457,introduce,7867,reintroduced,j,13,1.20,x,
458,boundary,7865,boundary,n,7865,2.14,y,
459,gain,7823,gain,v,13949,1.48,x,
459,gain,7823,gain,n,7755,1.60,y,
459,gain,7823,gainful,j,68,1.65,y,
459,gain,7823,gainer,n,57,0.63,r,Edu
459,gain,7823,gaining,n,29,1.35,x,
459,gain,7823,gainfully,r,26,0.85,x,
460,yield,7821,yield,v,7676,1.99,y,
460,yield,7821,yield,n,3280,1.96,r,Fin
460,yield,7821,yielding,j,145,1.58,y,
460,yield,7821,unyielding,j,113,0.73,x,
461,decline,7815,decline,v,6759,1.21,x,
461,decline,7815,decline,n,6498,1.77,y,
461,decline,7815,declining,j,1317,1.55,y,
462,ratio,7806,ratio,n,7806,2.43,y,
463,strong,7800,strong,j,28634,1.11,x,
463,strong,7800,strongly,r,7800,1.76,y,
463,strong,7800,strong,r,59,1.03,x,
464,crucial,7781,crucial,j,7517,1.72,y,
464,crucial,7781,crucially,r,264,2.22,y,
465,settle,7775,settlement,n,7714,1.55,y,
465,settle,7775,settle,v,5963,0.67,x,
465,settle,7775,settler,n,1907,1.47,r,His
465,settle,7775,resettlement,n,381,2.01,r,His
465,settle,7775,settled,j,254,1.45,x,
465,settle,7775,resettle,v,200,1.24,x,
465,settle,7775,settling,n,61,1.66,y,
465,settle,7775,settling,j,59,2.27,r,Law
465,settle,7775,settle,n,13,0.38,x,
466,resolve,7707,resolve,v,6955,1.50,y,
466,resolve,7707,unresolved,j,752,1.73,y,
466,resolve,7707,resolve,n,433,0.74,x,
466,resolve,7707,resolved,j,47,1.60,r,Med
467,distinguish,7693,distinguish,v,6497,2.22,y,
467,distinguish,7693,distinguished,j,1445,1.20,x,
467,distinguish,7693,indistinguishable,j,481,1.56,y,
467,distinguish,7693,distinguishing,j,474,2.14,y,
467,distinguish,7693,distinguishable,j,241,2.24,y,
467,distinguish,7693,undistinguished,j,51,0.75,x,
468,independence,7682,independence,n,7682,1.64,y,
469,formation,7661,formation,n,7661,2.38,y,
470,transmit,7628,transmission,n,4373,1.82,y,
470,transmit,7628,transmit,v,2756,1.78,y,
470,transmit,7628,transmitter,n,656,1.55,r,Sci
470,transmit,7628,transmitted,j,499,1.65,y,
470,transmit,7628,transmissible,j,41,1.65,x,
470,transmit,7628,transmitting,j,33,2.31,x,
470,transmit,7628,transmittal,n,24,1.95,r,Law
471,shape,7576,shape,n,9389,1.01,x,
471,shape,7576,shape,v,6871,1.62,y,
471,shape,7576,shaped,j,389,1.10,x,
471,shape,7576,shaping,j,360,2.23,y,
471,shape,7576,shaping,n,345,2.23,y,
471,shape,7576,shaper,n,75,1.33,x,
471,shape,7576,shapeless,j,55,0.46,r,Hum
471,shape,7576,misshapen,j,52,0.45,x,
471,shape,7576,shapely,j,45,0.36,r,Med
472,racial,7499,racial,j,7499,1.55,y,
472,racial,7499,racism,n,2657,1.22,x,
472,racial,7499,racist,j,926,0.92,x,
472,racial,7499,racially,r,661,1.30,x,
472,racial,7499,racist,n,309,0.55,x,
472,racial,7499,racialized,j,142,2.84,r,His
472,racial,7499,racialism,n,76,2.83,r,His
472,racial,7499,racialization,n,68,3.17,r,His
472,racial,7499,racialist,j,35,2.79,r,His
472,racial,7499,intraracial,j,30,2.92,r,Edu
472,racial,7499,interracially,r,17,1.65,r,Edu
473,detect,7491,detect,v,7491,2.04,y,
473,detect,7491,detection,n,2612,2.31,x,
473,detect,7491,detector,n,2214,1.75,r,Sci
473,detect,7491,detective,n,1010,0.33,r,Hum
473,detect,7491,detectable,j,453,2.28,x,
473,detect,7491,undetected,j,204,1.10,x,
473,detect,7491,undetectable,j,110,1.33,r,Med
473,detect,7491,detected,j,48,3.00,r,Sci
473,detect,7491,detecting,n,11,1.48,x,
474,poverty,7484,poverty,n,7484,1.61,y,
475,intent,7403,intention,n,6250,1.53,y,
475,intent,7403,intent,n,3138,1.47,x,
475,intent,7403,intentional,j,1153,1.89,y,
475,intent,7403,intentionally,r,866,1.20,x,
475,intent,7403,intent,j,805,1.11,x,
475,intent,7403,unintentional,j,276,1.76,r,Med
475,intent,7403,intentionality,n,270,3.27,r,Rel
475,intent,7403,unintentionally,r,263,1.49,x,
475,intent,7403,intently,r,176,0.30,x,
476,mutual,7391,mutual,j,5660,1.63,y,
476,mutual,7391,mutually,r,1731,2.43,y,
476,mutual,7391,mutuality,n,194,2.72,r,Rel
477,evolve,7373,evolve,v,6448,1.83,y,
477,evolve,7373,evolving,j,631,2.25,y,
477,evolve,7373,evolved,j,294,2.16,y,
478,shift,7361,shift,v,7393,1.12,x,
478,shift,7361,shift,n,7361,1.57,y,
478,shift,7361,shifting,j,1093,1.42,x,
478,shift,7361,shifting,n,281,1.10,x,
478,shift,7361,shifted,j,15,1.75,r,Sci
479,progress,7353,progress,n,11004,1.43,x,
479,progress,7353,progressive,j,3763,1.87,y,
479,progress,7353,progress,v,2365,1.59,y,
479,progress,7353,progression,n,1761,2.23,r,Med
479,progress,7353,progressively,r,871,2.08,y,
479,progress,7353,progressive,n,354,1.58,y,
480,flexible,7327,flexibility,n,3518,1.87,y,
480,flexible,7327,flexible,j,3431,1.76,y,
480,flexible,7327,inflexible,j,272,1.74,y,
480,flexible,7327,flexibly,r,122,2.59,r,Edu
480,flexible,7327,inflexibility,n,106,2.31,y,
480,flexible,7327,inflexibly,r,13,1.98,x,
481,domain,7319,domain,n,7319,2.74,y,
482,profession,7248,profession,n,7248,2.02,y,
482,profession,7248,pro,n,1537,0.72,x,
482,profession,7248,pro,j,779,0.41,x,
482,profession,7248,pro,i,443,0.86,x,
482,profession,7248,unprofessional,j,104,0.99,x,
482,profession,7248,pro,r,18,0.40,x,
483,apparent,7246,apparent,j,7246,1.78,y,
483,apparent,7246,apparently,r,6295,0.77,x,
484,coordinate,7240,coordinate,v,2658,1.69,y,
484,coordinate,7240,coordination,n,2370,2.09,y,
484,coordinate,7240,coordinator,n,1783,0.88,r,Edu
484,coordinate,7240,coordinate,n,1013,1.84,y,
484,coordinate,7240,coordinated,j,871,1.88,y,
484,coordinate,7240,coordinating,j,223,1.89,y,
484,coordinate,7240,uncoordinated,j,105,1.69,y,
484,coordinate,7240,ordinator,n,9,1.31,r,Rel
485,constrain,7237,constraint,n,5006,2.71,y,
485,constrain,7237,constrain,v,2015,2.58,y,
485,constrain,7237,unconstrained,j,171,2.73,r,Soc
485,constrain,7237,constrained,j,167,2.53,y,
485,constrain,7237,constraining,j,49,2.52,y,
486,assign,7218,assign,v,7218,1.82,y,
486,assign,7218,assignment,n,4872,1.59,r,Edu
486,assign,7218,assigned,j,591,2.05,r,Edu
486,assign,7218,reassign,v,130,0.86,x,
486,assign,7218,reassignment,n,82,1.28,x,
486,assign,7218,unassigned,j,23,2.24,r,His
487,asia,7192,Asian,j,7192,1.57,y,
487,asia,7192,Asian,n,956,1.41,x,
487,asia,7192,Asiatic,j,123,1.83,r,His
488,electronic,7157,electronic,j,6505,1.51,y,
488,electronic,7157,electronics,n,2176,1.39,r,Sci
488,electronic,7157,electronically,r,652,1.50,y,
489,exception,7150,exception,n,7150,1.65,y,
489,exception,7150,exceptional,j,1760,1.54,r,Edu
489,exception,7150,exceptionally,r,785,1.35,x,
489,exception,7150,exceptionality,n,80,3.38,r,Edu
489,exception,7150,unexceptional,j,43,1.12,r,Hum
489,exception,7150,unexceptionable,j,17,1.92,r,Law
490,visible,7067,visible,j,6815,1.52,y,
490,visible,7067,invisible,j,2211,0.98,x,
490,visible,7067,visibility,n,1161,1.46,x,
490,visible,7067,visibly,r,369,0.78,x,
490,visible,7067,invisibility,n,252,1.57,y,
490,visible,7067,invisibly,r,63,0.91,x,
491,norm,7026,norm,n,7026,2.33,y,
491,norm,7026,norming,n,47,2.11,r,Edu
491,norm,7026,normativity,n,35,3.50,r,Law+Rel
491,norm,7026,normed,j,22,3.50,r,Edu
491,norm,7026,normlessness,n,20,3.33,r,Soc
492,adjust,7012,adjustment,n,6879,2.16,y,
492,adjust,7012,adjust,v,5678,1.25,x,
492,adjust,7012,adjusted,j,576,2.35,r,Med
492,adjust,7012,adjustable,j,523,1.10,r,Sci
492,adjust,7012,readjustment,n,133,1.94,y,
492,adjust,7012,readjust,v,120,0.84,x,
492,adjust,7012,unadjusted,j,117,3.20,r,Med
492,adjust,7012,adjuster,n,111,0.86,r,Med
492,adjust,7012,adjusting,j,5,0.83,r,His
492,adjust,7012,adjusting,n,4,0.50,r,Med
493,consumption,6944,consumption,n,6944,2.21,y,
494,symbol,6944,symbol,n,6944,1.56,y,
494,symbol,6944,symbolic,j,4524,2.20,r,Hum
494,symbol,6944,symbolize,v,1494,1.63,r,Hum
494,symbol,6944,symbolism,n,1012,1.83,r,Hum
494,symbol,6944,symbolically,r,635,2.10,r,Hum
495,dominant,6931,dominant,j,6931,2.27,y,
495,dominant,6931,dominant,n,58,3.22,x,
496,barrier,6916,barrier,n,6916,1.73,y,
497,motor,6890,motor,n,6890,1.57,y,
497,motor,6890,motorized,j,186,0.96,x,
497,motor,6890,motor,v,179,0.96,x,
497,motor,6890,motorist,n,167,0.32,x,
497,motor,6890,motoring,n,38,0.95,x,
498,entry,6842,entry,n,6842,1.53,y,
499,underlie,6818,underlying,j,4259,2.17,y,
499,underlie,6818,underlie,v,2103,2.64,y,
499,underlie,6818,underly,v,456,2.49,y,
499,underlie,6818,underlay,v,29,1.72,x,
499,underlie,6818,underlay,n,10,1.67,r,His
500,bias,6804,bias,n,5141,2.23,y,
500,bias,6804,biased,j,707,1.74,y,
500,bias,6804,bias,v,610,2.18,y,
500,bias,6804,unbiased,j,346,1.85,y,
500,bias,6804,biasing,j,21,2.94,r,Rel
501,discriminate,6763,discrimination,n,4857,1.59,y,
501,discriminate,6763,discriminate,v,1379,1.53,y,
501,discriminate,6763,discriminatory,j,729,1.93,r,Law
501,discriminate,6763,indiscriminate,j,296,1.70,y,
501,discriminate,6763,discriminating,j,231,1.84,y,
501,discriminate,6763,indiscriminately,r,197,1.46,x,
502,hence,6745,hence,r,6745,2.61,y,
503,guide,6741,guide,n,7535,1.18,x,
503,guide,6741,guide,v,5111,1.56,y,
503,guide,6741,guidance,n,4505,1.96,r,Edu
503,guide,6741,guiding,j,1630,1.65,y,
503,guide,6741,guided,j,899,1.46,r,Edu
503,guide,6741,unguided,j,57,1.65,x,
503,guide,6741,guider,n,32,2.95,r,Sci
504,give,6735,give,v,90650,0.76,x,
504,give,6735,given,j,6735,2.05,y,
504,give,6735,giver,n,351,1.39,x,
504,give,6735,giving,n,224,1.20,r,Rel
504,give,6735,given,n,63,0.38,x,
505,dialogue,6692,dialogue,n,6692,1.84,y,
505,dialogue,6692,dialog,n,568,2.87,r,Sci
505,dialogue,6692,dialogic,j,343,3.35,r,Hum
506,manufacture,6653,manufacturer,n,6151,1.29,x,
506,manufacture,6653,manufacturing,n,5291,1.76,y,
506,manufacture,6653,manufacture,v,2102,1.49,x,
506,manufacture,6653,manufacture,n,818,1.88,y,
506,manufacture,6653,manufactured,j,544,1.56,y,
506,manufacture,6653,manufacturable,j,18,3.32,r,Sci
507,enterprise,6651,enterprise,n,6651,1.61,y,
508,scope,6610,scope,n,6610,2.12,y,
508,scope,6610,scoped,j,3,0.28,r,His+Med
509,ethical,6609,ethical,j,6188,2.20,y,
509,ethical,6609,ethically,r,421,1.69,y,
509,ethical,6609,unethical,j,329,1.11,x,
509,ethical,6609,unethically,r,16,1.44,x,
510,province,6608,province,n,4646,1.57,y,
510,province,6608,provincial,j,1962,1.85,y,
510,province,6608,provincialism,n,46,1.77,r,Hum
510,province,6608,provincial,n,29,1.99,r,Rel
510,province,6608,provincially,r,13,2.17,r,Law
511,retain,6569,retain,v,6468,1.76,y,
511,retain,6569,retainer,n,197,1.21,r,Hum
511,retain,6569,retained,j,101,2.24,y,
511,retain,6569,retaining,j,50,0.83,x,
512,capable,6567,capability,n,6567,1.95,y,
512,capable,6567,capable,j,6131,1.42,x,
512,capable,6567,incapable,j,997,1.43,x,
512,capable,6567,capably,r,19,0.88,x,
513,revise,6482,revision,n,2644,2.20,y,
513,revise,6482,revise,v,2340,1.91,y,
513,revise,6482,revised,j,1498,2.06,y,
513,revise,6482,revisionist,n,602,2.30,r,Law
513,revise,6482,revisionism,n,116,1.69,x,
513,revise,6482,revisionary,j,34,2.38,r,Hum
513,revise,6482,Revisionist,j,24,2.47,r,Law
514,reside,6477,resident,n,8994,0.89,x,
514,reside,6477,residential,j,3517,1.53,y,
514,reside,6477,reside,v,2960,2.08,y,
514,reside,6477,residence,n,2676,1.15,x,
514,reside,6477,resident,j,1148,1.27,x,
514,reside,6477,residency,n,654,1.20,x,
515,expansion,6454,expansion,n,6454,1.75,y,
515,expansion,6454,expansionist,j,187,2.41,r,His
515,expansion,6454,expansionism,n,104,2.15,r,His
515,expansion,6454,expansionary,j,78,2.68,x,
516,strength,6443,strength,n,12651,1.38,x,
516,strength,6443,strengthen,v,5930,1.90,y,
516,strength,6443,strengthening,n,412,2.11,y,
516,strength,6443,strengthened,j,101,1.89,y,
517,simultaneous,6441,simultaneously,r,5012,2.05,y,
517,simultaneous,6441,simultaneous,j,1429,2.34,y,
517,simultaneous,6441,simultaneity,n,138,2.76,r,Hum
518,possess,6437,possess,v,6327,1.80,y,
518,possess,6437,possession,n,2882,1.19,x,
518,possess,6437,possessor,n,110,1.70,y,
518,possess,6437,possessive,j,91,0.83,x,
518,possess,6437,possessed,j,63,1.47,x,
